no,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
4056,39, Self-emp-inc,283338, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States,1
4057,25, Private,194813, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,0
4058,59, Self-emp-not-inc,83542, Assoc-acdm,12, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States,0
4059,22, Private,378104, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
4060,17, Never-worked,131593, 11th,7, Never-married, ?, Own-child, Black, Female,0,0,20, United-States,0
4061,49, Private,147002, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Puerto-Rico,0
4062,43, Private,304175, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
4063,19, Private,311293, HS-grad,9, Never-married, Other-service, Own-child, Black, Male,0,0,25, United-States,0
4064,24, Private,67222, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,45, China,0
4065,37, Private,171968, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
4066,46, Private,305160, 1st-4th,2, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico,0
4067,56, Private,107165, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,18, United-States,0
4068,23, State-gov,435835, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,7, United-States,0
4069,23, Private,184400, 10th,6, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,30, ?,0
4070,43, Private,218309, Bachelors,13, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States,0
4071,37, Private,232614, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,0,0,30, United-States,0
4072,31, Local-gov,198770, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,60, United-States,0
4073,28, Private,175431, 9th,5, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States,0
4074,25, Private,137301, Assoc-acdm,12, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States,0
4075,20, Local-gov,188950, Some-college,10, Never-married, Protective-serv, Own-child, White, Male,0,0,25, United-States,0
4076,41, Private,230961, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
4077,21, Local-gov,129050, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, United-States,0
4078,44, Federal-gov,55363, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States,1
4079,57, Private,87317, 10th,6, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,8, United-States,0
4080,35, Self-emp-not-inc,112271, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
4081,60, Private,74243, Assoc-voc,11, Widowed, Craft-repair, Not-in-family, White, Female,0,0,30, United-States,0
4082,55, Private,171355, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,20, United-States,0
4083,54, State-gov,137815, 12th,8, Never-married, Other-service, Own-child, White, Male,4101,0,40, United-States,0
4084,19, Private,174732, Some-college,10, Never-married, Other-service, Own-child, Black, Male,0,0,25, United-States,0
4085,68, Private,107910, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,0
4086,45, Private,353012, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,0
4087,25, Private,166415, HS-grad,9, Never-married, Transport-moving, Unmarried, White, Male,0,0,52, United-States,0
4088,24, Private,188925, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
4089,41, Private,112656, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,0
4090,27, Private,207611, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States,0
4091,36, Private,50707, Bachelors,13, Divorced, Priv-house-serv, Unmarried, White, Female,0,0,40, United-States,0
4092,44, Private,184011, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,60, United-States,0
4093,29, Private,109404, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States,0
4094,35, Private,281982, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
4095,31, Private,158291, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
4096,65, ?,143118, HS-grad,9, Widowed, ?, Unmarried, White, Female,0,2206,10, United-States,0
4097,45, Private,44489, Assoc-voc,11, Divorced, Other-service, Not-in-family, White, Male,0,0,10, United-States,0
4098,32, Local-gov,226296, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
4099,24, State-gov,147147, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,20, United-States,0
4100,40, Self-emp-inc,301007, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,0
4101,49, Private,268234, 7th-8th,4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
4102,59, Self-emp-inc,125000, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, England,1
4103,32, Private,130304, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1485,48, United-States,0
4104,47, Private,151826, 10th,6, Divorced, Tech-support, Unmarried, Black, Female,0,0,38, United-States,0
4105,29, Private,154571, Some-college,10, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,0,40, ?,0
4106,37, Private,114765, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,0
4107,40, Private,137421, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, Trinadad&Tobago,0
4108,24, Private,249956, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
4109,35, Private,412017, 10th,6, Divorced, Sales, Unmarried, White, Female,0,0,38, United-States,0
4110,29, Self-emp-not-inc,267661, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States,0
4111,34, Private,62374, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,48, United-States,0
4112,45, Private,34307, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,0
4113,53, Private,177727, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1
4114,21, Private,201179, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
4115,39, Private,85566, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
4116,19, Private,170800, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,60, United-States,0
4117,37, Private,184556, Some-college,10, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States,0
4118,36, Private,104213, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
4119,33, Private,239071, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,46, United-States,0
4120,38, Private,161141, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States,1
4121,56, Private,191330, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
4122,59, State-gov,354948, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,3103,0,40, United-States,1
4123,30, Private,167476, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,0
4124,29, Private,40295, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
4125,42, Private,40151, Assoc-voc,11, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States,0
4126,27, Private,217530, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico,0
4127,61, Private,195595, 7th-8th,4, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Guatemala,0
4128,59, Self-emp-not-inc,190514, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States,0
4129,56, Self-emp-inc,220896, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
4130,53, Private,161691, HS-grad,9, Widowed, Sales, Not-in-family, White, Female,0,0,35, United-States,0
4131,59, Local-gov,171328, 10th,6, Widowed, Other-service, Unmarried, Black, Female,0,0,30, United-States,0
4132,43, Private,70055, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
4133,31, Private,106347, 11th,7, Separated, Other-service, Not-in-family, Black, Female,0,0,42, United-States,0
4134,18, Self-emp-inc,352640, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,0
4135,21, Private,34616, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States,0
4136,40, Federal-gov,219240, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,22, United-States,0
4137,47, Private,181363, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
4138,59, ?,168079, HS-grad,9, Divorced, ?, Unmarried, White, Female,0,0,35, United-States,0
4139,26, Private,209384, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
4140,48, Private,188610, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States,1
4141,44, Private,201908, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,5013,0,40, United-States,0
4142,18, Private,110142, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,15, United-States,0
4143,36, Private,178322, HS-grad,9, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, United-States,0
4144,51, Private,29580, 11th,7, Married-civ-spouse, Sales, Husband, White, Male,4386,0,30, United-States,1
4145,65, Private,243858, HS-grad,9, Widowed, Other-service, Not-in-family, White, Female,0,0,15, United-States,0
4146,67, Self-emp-inc,171564, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,20051,0,30, England,1
4147,36, Private,296999, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Female,0,0,37, United-States,0
4148,41, State-gov,26892, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
4149,31, Private,247444, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Columbia,0
4150,23, Private,345734, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,0
4151,41, Self-emp-not-inc,263871, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States,0
4152,61, Local-gov,101265, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,1471,0,35, United-States,0
4153,42, Private,27444, Some-college,10, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,1
4154,25, Private,198632, Some-college,10, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,50, United-States,0
4155,44, Private,167955, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Poland,0
4156,49, Private,175958, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,46, United-States,1
4157,49, Private,558752, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,3674,0,40, United-States,0
4158,40, Private,248094, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
4159,33, Private,110592, 12th,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
4160,49, Private,144514, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,1887,45, United-States,1
4161,20, Private,177287, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States,0
4162,46, Private,65353, Some-college,10, Divorced, Transport-moving, Own-child, White, Male,3325,0,55, United-States,0
4163,43, Private,108945, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States,0
4164,54, Local-gov,105788, Masters,14, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,37, United-States,1
4165,47, Private,196707, Prof-school,15, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
4166,47, Private,111961, HS-grad,9, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,30, United-States,0
4167,20, Private,122622, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States,0
4168,36, Private,588739, Bachelors,13, Divorced, Sales, Not-in-family, White, Female,0,0,40, India,0
4169,55, Private,92847, 7th-8th,4, Widowed, Priv-house-serv, Unmarried, White, Female,0,0,30, United-States,0
4170,49, Federal-gov,115784, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
4171,29, Private,211482, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
4172,46, Local-gov,274689, Assoc-acdm,12, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States,0
4173,23, Private,224716, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,35, United-States,0
4174,43, Local-gov,233865, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
4175,28, Private,119128, Assoc-acdm,12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
4176,54, Private,127704, 7th-8th,4, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
4177,17, Private,186677, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States,0
4178,32, Federal-gov,249409, HS-grad,9, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States,0
4179,33, State-gov,163110, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States,0
4180,27, Private,134152, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States,0
4181,51, Federal-gov,106257, Assoc-acdm,12, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, United-States,0
4182,22, Private,202871, Assoc-voc,11, Married-civ-spouse, Other-service, Husband, White, Male,0,0,44, United-States,0
4183,28, Private,133043, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, United-States,0
4184,59, Private,128829, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
4185,52, Private,164530, 11th,7, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,20, United-States,0
4186,41, Self-emp-not-inc,142725, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,0
4187,17, Private,98005, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,16, United-States,0
4188,23, Private,117583, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
4189,23, Private,33644, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female,0,0,50, United-States,0
4190,39, Private,171524, 10th,6, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Columbia,0
4191,66, Private,142723, 5th-6th,3, Married-spouse-absent, Handlers-cleaners, Unmarried, White, Female,0,0,40, Puerto-Rico,0
4192,28, Private,164575, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
4193,55, Private,247552, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,56, United-States,0
4194,22, Private,188544, Assoc-voc,11, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States,0
4195,56, Private,182460, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,1
4196,38, Private,49115, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States,0
4197,30, Private,368570, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States,0
4198,48, Private,187563, Masters,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States,1
4199,50, Private,121038, Assoc-voc,11, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, United-States,0
4200,44, Private,188615, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,1
4201,26, Private,174592, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
4202,24, Private,440138, HS-grad,9, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,45, England,0
4203,63, Private,176696, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
4204,30, Private,34574, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,0
4205,37, Local-gov,176949, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,55, United-States,1
4206,56, Self-emp-not-inc,190091, Assoc-voc,11, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,46, United-States,0
4207,34, Private,222130, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
4208,37, Self-emp-not-inc,107410, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
4209,36, Private,219814, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Guatemala,0
4210,23, Private,419394, Some-college,10, Never-married, Sales, Own-child, Black, Male,0,0,9, United-States,0
4211,64, Private,240357, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,1
4212,52, Private,74275, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,7298,0,45, United-States,1
4213,22, Private,147655, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
4214,33, Private,229636, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico,0
4215,52, Private,236180, Bachelors,13, Married-spouse-absent, Other-service, Not-in-family, White, Male,0,0,50, United-States,0
4216,35, State-gov,318891, Assoc-acdm,12, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
4217,20, Federal-gov,410446, HS-grad,9, Never-married, Adm-clerical, Other-relative, White, Male,0,0,20, United-States,0
4218,39, Private,154641, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
4219,19, Private,238383, 10th,6, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States,0
4220,24, Private,254547, HS-grad,9, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,20, United-States,0
4221,57, Private,244478, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,48, United-States,0
4222,51, Private,239284, HS-grad,9, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States,0
4223,39, Private,202937, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,1
4224,67, ?,187553, 7th-8th,4, Divorced, ?, Not-in-family, White, Male,0,0,40, United-States,0
4225,41, Federal-gov,29606, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States,1
4226,20, Private,161962, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States,0
4227,28, Private,129460, Assoc-voc,11, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,30, Ecuador,0
4228,41, Private,185660, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
4229,21, Private,95918, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,43, Germany,0
4230,26, State-gov,287420, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States,0
4231,42, Local-gov,142756, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States,0
4232,31, Private,19302, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
4233,50, Federal-gov,111700, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States,0
4234,68, Private,214521, Prof-school,15, Widowed, Prof-specialty, Unmarried, White, Female,0,0,16, United-States,0
4235,29, Private,100563, HS-grad,9, Never-married, Transport-moving, Own-child, Black, Male,0,0,40, United-States,0
4236,33, Private,96480, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Wife, White, Female,7688,0,40, United-States,1
4237,31, Private,75755, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,1
4238,44, Private,90688, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Laos,0
4239,43, Private,152159, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,0
4240,85, Self-emp-not-inc,166027, HS-grad,9, Widowed, Sales, Not-in-family, White, Female,0,0,50, United-States,0
4241,36, Private,84306, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,5013,0,50, United-States,0
4242,40, Private,374367, Assoc-voc,11, Separated, Sales, Not-in-family, Black, Male,0,0,44, United-States,0
4243,35, Private,49020, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,1
4244,30, Federal-gov,340899, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
4245,62, Private,173601, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
4246,24, Private,91189, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
4247,57, Self-emp-not-inc,170988, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States,0
4248,39, State-gov,372130, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Black, Male,5013,0,56, United-States,0
4249,48, Private,199590, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico,1
4250,40, Private,79488, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
4251,24, Private,119329, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,60, United-States,0
4252,61, Private,163729, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,0
4253,31, Private,188961, Assoc-acdm,12, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States,0
4254,37, Private,177420, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States,1
4255,36, Self-emp-not-inc,34378, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,3908,0,75, United-States,0
4256,49, Private,102583, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1848,44, United-States,1
4257,48, Private,398843, Some-college,10, Separated, Sales, Unmarried, Black, Female,0,0,35, United-States,0
4258,43, Private,193459, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
4259,20, ?,41035, HS-grad,9, Never-married, ?, Own-child, White, Male,0,0,60, United-States,0
4260,25, Private,629900, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, United-States,1
4261,32, Local-gov,210973, Some-college,10, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States,0
4262,33, Private,220362, Assoc-voc,11, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,84, United-States,1
4263,38, Private,85074, Assoc-acdm,12, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
4264,20, ?,316304, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
4265,31, Private,303851, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,0
4266,24, Private,345066, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,50, United-States,0
4267,47, Self-emp-inc,214169, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,15024,0,40, United-States,1
4268,17, Private,266497, 9th,5, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, Mexico,0
4269,35, Private,151322, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,55, United-States,1
4270,40, Private,249039, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
4271,48, Private,67725, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,0
4272,44, State-gov,55076, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States,0
4273,23, State-gov,251325, Some-college,10, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,8, ?,0
4274,53, Private,215572, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
4275,62, Self-emp-not-inc,244953, Some-college,10, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,20, United-States,0
4276,18, Private,87157, 12th,8, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States,0
4277,64, Private,391121, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,1
4278,32, Private,127451, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States,1
4279,69, Private,277588, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,10, United-States,0
4280,43, State-gov,206927, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
4281,26, Private,333677, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,2463,0,35, United-States,0
4282,21, ?,34443, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,50, United-States,0
4283,29, Self-emp-not-inc,245790, 10th,6, Divorced, Craft-repair, Not-in-family, White, Male,0,0,80, United-States,0
4284,19, State-gov,156294, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,25, United-States,0
4285,46, State-gov,30219, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,38, United-States,1
4286,41, Private,207685, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, ?,0
4287,56, Private,128764, 7th-8th,4, Widowed, Transport-moving, Not-in-family, White, Male,0,0,20, United-States,0
4288,34, Private,144949, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,1
4289,38, Private,478346, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,7688,0,40, United-States,1
4290,28, Private,334032, Assoc-voc,11, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States,0
4291,40, Private,193995, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States,0
4292,24, Private,211391, 10th,6, Never-married, Sales, Not-in-family, White, Female,0,0,15, United-States,0
4293,32, ?,913447, HS-grad,9, Divorced, ?, Not-in-family, Black, Female,0,0,40, United-States,0
4294,27, Self-emp-not-inc,151402, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1573,70, United-States,0
4295,36, Local-gov,359001, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,48, United-States,0
4296,42, Private,190403, Some-college,10, Separated, Exec-managerial, Not-in-family, White, Male,0,0,60, Canada,0
4297,69, Self-emp-not-inc,37745, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,8, United-States,0
4298,50, Federal-gov,237503, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
4299,42, Private,175133, Some-college,10, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States,0
